comName,liturgicalSeason_final,birdFamily,speciesCode,totalBirds_season,n_checklists,n_years,sumTotal,meanTotal,sdTotal,sdMin,sdMax,higherThanSD,pct_sum,pct_mean,pct_round,highest_pctRound,is_typical
Northern Cardinal,Christmas,"Cardinalidae: Tanagers, Cardinals, Grosbeaks & Dickcissels",norcar,0,0,0,41,5.857142857142857,6.309478885734052,-0.45233602859119504,12.16662174287691,0,0,0.14285714285714285,0,FALSE,FALSE
Northern Cardinal,Epiphany,"Cardinalidae: Tanagers, Cardinals, Grosbeaks & Dickcissels",norcar,0,0,0,41,5.857142857142857,6.309478885734052,-0.45233602859119504,12.16662174287691,0,0,0.14285714285714285,0,FALSE,FALSE
Northern Cardinal,Lent,"Cardinalidae: Tanagers, Cardinals, Grosbeaks & Dickcissels",norcar,11,7,5,41,5.857142857142857,6.309478885734052,-0.45233602859119504,12.16662174287691,0,0.2682926829268293,0.14285714285714285,0.25,FALSE,FALSE
Northern Cardinal,Easter,"Cardinalidae: Tanagers, Cardinals, Grosbeaks & Dickcissels",norcar,7,6,4,41,5.857142857142857,6.309478885734052,-0.45233602859119504,12.16662174287691,0,0.17073170731707318,0.14285714285714285,0.15000000000000002,FALSE,FALSE
Northern Cardinal,Ordinary Time (early),"Cardinalidae: Tanagers, Cardinals, Grosbeaks & Dickcissels",norcar,17,7,6,41,5.857142857142857,6.309478885734052,-0.45233602859119504,12.16662174287691,1,0.4146341463414634,0.14285714285714285,0.4,TRUE,TRUE
Northern Cardinal,Ordinary Time (late),"Cardinalidae: Tanagers, Cardinals, Grosbeaks & Dickcissels",norcar,2,2,2,41,5.857142857142857,6.309478885734052,-0.45233602859119504,12.16662174287691,0,0.04878048780487805,0.14285714285714285,0.05,FALSE,FALSE
Northern Mockingbird,Advent,"Mimidae: Catbirds, Mockingbirds & Thrashers",normoc,2,2,2,57,8.142857142857142,9.299257522845062,-1.15640037998792,17.442114665702206,0,0.03508771929824561,0.14285714285714285,0.05,FALSE,FALSE
Northern Mockingbird,Christmas,"Mimidae: Catbirds, Mockingbirds & Thrashers",normoc,0,0,0,57,8.142857142857142,9.299257522845062,-1.15640037998792,17.442114665702206,0,0,0.14285714285714285,0,FALSE,FALSE
Northern Mockingbird,Epiphany,"Mimidae: Catbirds, Mockingbirds & Thrashers",normoc,3,3,2,57,8.142857142857142,9.299257522845062,-1.15640037998792,17.442114665702206,0,0.05263157894736842,0.14285714285714285,0.05,FALSE,FALSE
Northern Mockingbird,Lent,"Mimidae: Catbirds, Mockingbirds & Thrashers",normoc,4,4,3,57,8.142857142857142,9.299257522845062,-1.15640037998792,17.442114665702206,0,0.07017543859649122,0.14285714285714285,0.05,FALSE,FALSE
Northern Mockingbird,Easter,"Mimidae: Catbirds, Mockingbirds & Thrashers",normoc,12,6,6,57,8.142857142857142,9.299257522845062,-1.15640037998792,17.442114665702206,0,0.21052631578947367,0.14285714285714285,0.2,FALSE,FALSE
Northern Mockingbird,Ordinary Time (early),"Mimidae: Catbirds, Mockingbirds & Thrashers",normoc,27,14,6,57,8.142857142857142,9.299257522845062,-1.15640037998792,17.442114665702206,1,0.47368421052631576,0.14285714285714285,0.45,TRUE,TRUE
Northern Mockingbird,Ordinary Time (late),"Mimidae: Catbirds, Mockingbirds & Thrashers",normoc,9,9,6,57,8.142857142857142,9.299257522845062,-1.15640037998792,17.442114665702206,0,0.15789473684210525,0.14285714285714285,0.15000000000000002,FALSE,FALSE
Northern Rough-winged Swallow,Advent,Hirundinidae: Martins and Swallows,nrwswa,0,0,0,20,2.857142857142857,5.9841059323447645,-3.1269630752019073,8.841248789487622,0,0,0.14285714285714288,0,FALSE,FALSE
Northern Rough-winged Swallow,Christmas,Hirundinidae: Martins and Swallows,nrwswa,0,0,0,20,2.857142857142857,5.9841059323447645,-3.1269630752019073,8.841248789487622,0,0,0.14285714285714288,0,FALSE,FALSE
Northern Rough-winged Swallow,Epiphany,Hirundinidae: Martins and Swallows,nrwswa,0,0,0,20,2.857142857142857,5.9841059323447645,-3.1269630752019073,8.841248789487622,0,0,0.14285714285714288,0,FALSE,FALSE
Northern Rough-winged Swallow,Lent,Hirundinidae: Martins and Swallows,nrwswa,0,0,0,20,2.857142857142857,5.9841059323447645,-3.1269630752019073,8.841248789487622,0,0,0.14285714285714288,0,FALSE,FALSE
Northern Rough-winged Swallow,Easter,Hirundinidae: Martins and Swallows,nrwswa,4,2,2,20,2.857142857142857,5.9841059323447645,-3.1269630752019073,8.841248789487622,0,0.2,0.14285714285714288,0.2,FALSE,FALSE
Northern Rough-winged Swallow,Ordinary Time (early),Hirundinidae: Martins and Swallows,nrwswa,16,3,3,20,2.857142857142857,5.9841059323447645,-3.1269630752019073,8.841248789487622,1,0.8,0.14285714285714288,0.8,TRUE,TRUE
Northern Rough-winged Swallow,Ordinary Time (late),Hirundinidae: Martins and Swallows,nrwswa,0,0,0,20,2.857142857142857,5.9841059323447645,-3.1269630752019073,8.841248789487622,0,0,0.14285714285714288,0,FALSE,FALSE
Red-bellied Woodpecker,Advent,Picidae: Woodpeckers,rebwoo,1,1,1,34,4.857142857142857,6.362090102803518,-1.5049472456606612,11.219232959946375,0,0.029411764705882353,0.14285714285714285,0.05,FALSE,FALSE
Red-bellied Woodpecker,Christmas,Picidae: Woodpeckers,rebwoo,0,0,0,34,4.857142857142857,6.362090102803518,-1.5049472456606612,11.219232959946375,0,0,0.14285714285714285,0,FALSE,FALSE
Red-bellied Woodpecker,Epiphany,Picidae: Woodpeckers,rebwoo,1,1,1,34,4.857142857142857,6.362090102803518,-1.5049472456606612,11.219232959946375,0,0.029411764705882353,0.14285714285714285,0.05,FALSE,FALSE
Red-bellied Woodpecker,Lent,Picidae: Woodpeckers,rebwoo,3,2,2,34,4.857142857142857,6.362090102803518,-1.5049472456606612,11.219232959946375,0,0.08823529411764706,0.14285714285714285,0.1,FALSE,FALSE
Red-bellied Woodpecker,Easter,Picidae: Woodpeckers,rebwoo,18,7,5,34,4.857142857142857,6.362090102803518,-1.5049472456606612,11.219232959946375,1,0.5294117647058824,0.14285714285714285,0.55,TRUE,TRUE
Red-bellied Woodpecker,Ordinary Time (early),Picidae: Woodpeckers,rebwoo,8,7,4,34,4.857142857142857,6.362090102803518,-1.5049472456606612,11.219232959946375,0,0.23529411764705882,0.14285714285714285,0.25,FALSE,FALSE
Red-bellied Woodpecker,Ordinary Time (late),Picidae: Woodpeckers,rebwoo,3,2,2,34,4.857142857142857,6.362090102803518,-1.5049472456606612,11.219232959946375,0,0.08823529411764706,0.14285714285714285,0.1,FALSE,FALSE
Red-headed Woodpecker,Advent,Picidae: Woodpeckers,rehwoo,0,0,0,20,2.857142857142857,4.913538149119954,-2.0563952919770965,7.77068100626281,0,0,0.14285714285714288,0,FALSE,FALSE
Red-headed Woodpecker,Christmas,Picidae: Woodpeckers,rehwoo,0,0,0,20,2.857142857142857,4.913538149119954,-2.0563952919770965,7.77068100626281,0,0,0.14285714285714288,0,FALSE,FALSE
Red-headed Woodpecker,Epiphany,Picidae: Woodpeckers,rehwoo,0,0,0,20,2.857142857142857,4.913538149119954,-2.0563952919770965,7.77068100626281,0,0,0.14285714285714288,0,FALSE,FALSE
Red-headed Woodpecker,Lent,Picidae: Woodpeckers,rehwoo,0,0,0,20,2.857142857142857,4.913538149119954,-2.0563952919770965,7.77068100626281,0,0,0.14285714285714288,0,FALSE,FALSE
Red-headed Woodpecker,Easter,Picidae: Woodpeckers,rehwoo,11,4,4,20,2.857142857142857,4.913538149119954,-2.0563952919770965,7.77068100626281,1,0.55,0.14285714285714288,0.55,TRUE,TRUE
Red-headed Woodpecker,Ordinary Time (early),Picidae: Woodpeckers,rehwoo,9,6,5,20,2.857142857142857,4.913538149119954,-2.0563952919770965,7.77068100626281,1,0.45,0.14285714285714288,0.45,FALSE,TRUE
Red-headed Woodpecker,Ordinary Time (late),Picidae: Woodpeckers,rehwoo,0,0,0,20,2.857142857142857,4.913538149119954,-2.0563952919770965,7.77068100626281,0,0,0.14285714285714288,0,FALSE,FALSE
Red-tailed Hawk,Advent,"Accipitridae: Kites, Hawks & Eagles",rethaw,4,4,4,34,4.857142857142857,2.9680841985233184,1.8890586586195384,7.825227055666176,0,0.11764705882352941,0.14285714285714285,0.1,FALSE,FALSE
Red-tailed Hawk,Christmas,"Accipitridae: Kites, Hawks & Eagles",rethaw,8,4,4,34,4.857142857142857,2.9680841985233184,1.8890586586195384,7.825227055666176,1,0.23529411764705882,0.14285714285714285,0.25,TRUE,TRUE
Red-tailed Hawk,Epiphany,"Accipitridae: Kites, Hawks & Eagles",rethaw,4,4,3,34,4.857142857142857,2.9680841985233184,1.8890586586195384,7.825227055666176,0,0.11764705882352941,0.14285714285714285,0.1,FALSE,FALSE
Red-tailed Hawk,Lent,"Accipitridae: Kites, Hawks & Eagles",rethaw,5,5,4,34,4.857142857142857,2.9680841985233184,1.8890586586195384,7.825227055666176,0,0.14705882352941177,0.14285714285714285,0.15000000000000002,FALSE,FALSE
Red-tailed Hawk,Easter,"Accipitridae: Kites, Hawks & Eagles",rethaw,0,0,0,34,4.857142857142857,2.9680841985233184,1.8890586586195384,7.825227055666176,0,0,0.14285714285714285,0,FALSE,FALSE
Red-tailed Hawk,Ordinary Time (early),"Accipitridae: Kites, Hawks & Eagles",rethaw,9,7,3,34,4.857142857142857,2.9680841985233184,1.8890586586195384,7.825227055666176,1,0.2647058823529412,0.14285714285714285,0.25,TRUE,TRUE
Red-tailed Hawk,Ordinary Time (late),"Accipitridae: Kites, Hawks & Eagles",rethaw,4,4,3,34,4.857142857142857,2.9680841985233184,1.8890586586195384,7.825227055666176,0,0.11764705882352941,0.14285714285714285,0.1,FALSE,FALSE
Red-winged Blackbird,Advent,"Icteridae: Blackbirds, Meadowlarks & Orioles",rewbla,0,0,0,5549,792.7142857142857,1862.2879041907665,-1069.573618476481,2655.002189905052,0,0,0.14285714285714288,0,FALSE,FALSE
Red-winged Blackbird,Christmas,"Icteridae: Blackbirds, Meadowlarks & Orioles",rewbla,0,0,0,5549,792.7142857142857,1862.2879041907665,-1069.573618476481,2655.002189905052,0,0,0.14285714285714288,0,FALSE,FALSE
Red-winged Blackbird,Epiphany,"Icteridae: Blackbirds, Meadowlarks & Orioles",rewbla,451,1,1,5549,792.7142857142857,1862.2879041907665,-1069.573618476481,2655.002189905052,0,0.08127590556857091,0.14285714285714288,0.1,FALSE,FALSE
Red-winged Blackbird,Lent,"Icteridae: Blackbirds, Meadowlarks & Orioles",rewbla,16,6,2,5549,792.7142857142857,1862.2879041907665,-1069.573618476481,2655.002189905052,0,0.0028834024148495225,0.14285714285714288,0,FALSE,FALSE
Red-winged Blackbird,Easter,"Icteridae: Blackbirds, Meadowlarks & Orioles",rewbla,26,5,5,5549,792.7142857142857,1862.2879041907665,-1069.573618476481,2655.002189905052,0,0.004685528924130474,0.14285714285714288,0,FALSE,FALSE
Red-winged Blackbird,Ordinary Time (early),"Icteridae: Blackbirds, Meadowlarks & Orioles",rewbla,56,13,6,5549,792.7142857142857,1862.2879041907665,-1069.573618476481,2655.002189905052,0,0.010091908451973329,0.14285714285714288,0,FALSE,FALSE
Red-winged Blackbird,Ordinary Time (late),"Icteridae: Blackbirds, Meadowlarks & Orioles",rewbla,5000,1,1,5549,792.7142857142857,1862.2879041907665,-1069.573618476481,2655.002189905052,1,0.9010632546404758,0.14285714285714288,0.9,TRUE,TRUE
Rock Pigeon,Advent,Columbidae: Pigeons and Doves,rocpig,34,3,3,299,42.714285714285715,39.04149196992983,3.672793744355886,81.75577768421554,0,0.11371237458193979,0.14285714285714285,0.1,FALSE,FALSE
Rock Pigeon,Christmas,Columbidae: Pigeons and Doves,rocpig,14,1,1,299,42.714285714285715,39.04149196992983,3.672793744355886,81.75577768421554,0,0.046822742474916385,0.14285714285714285,0.05,FALSE,FALSE
Rock Pigeon,Epiphany,Columbidae: Pigeons and Doves,rocpig,105,2,2,299,42.714285714285715,39.04149196992983,3.672793744355886,81.75577768421554,1,0.3511705685618729,0.14285714285714285,0.35000000000000003,TRUE,TRUE
Rock Pigeon,Lent,Columbidae: Pigeons and Doves,rocpig,85,4,3,299,42.714285714285715,39.04149196992983,3.672793744355886,81.75577768421554,1,0.2842809364548495,0.14285714285714285,0.30000000000000004,FALSE,TRUE
Rock Pigeon,Easter,Columbidae: Pigeons and Doves,rocpig,5,2,2,299,42.714285714285715,39.04149196992983,3.672793744355886,81.75577768421554,0,0.016722408026755852,0.14285714285714285,0,FALSE,FALSE
Rock Pigeon,Ordinary Time (early),Columbidae: Pigeons and Doves,rocpig,47,8,6,299,42.714285714285715,39.04149196992983,3.672793744355886,81.75577768421554,0,0.15719063545150502,0.14285714285714285,0.15000000000000002,FALSE,FALSE
Rock Pigeon,Ordinary Time (late),Columbidae: Pigeons and Doves,rocpig,9,2,2,299,42.714285714285715,39.04149196992983,3.672793744355886,81.75577768421554,0,0.030100334448160536,0.14285714285714285,0.05,FALSE,FALSE
Savannah Sparrow,Advent,Passerellidae: New World Sparrows and Towhees,savspa,0,0,0,28,4,6.855654600401044,-2.855654600401044,10.855654600401044,0,0,0.14285714285714285,0,FALSE,FALSE
Savannah Sparrow,Christmas,Passerellidae: New World Sparrows and Towhees,savspa,0,0,0,28,4,6.855654600401044,-2.855654600401044,10.855654600401044,0,0,0.14285714285714285,0,FALSE,FALSE
Savannah Sparrow,Epiphany,Passerellidae: New World Sparrows and Towhees,savspa,0,0,0,28,4,6.855654600401044,-2.855654600401044,10.855654600401044,0,0,0.14285714285714285,0,FALSE,FALSE
Savannah Sparrow,Lent,Passerellidae: New World Sparrows and Towhees,savspa,0,0,0,28,4,6.855654600401044,-2.855654600401044,10.855654600401044,0,0,0.14285714285714285,0,FALSE,FALSE
Savannah Sparrow,Easter,Passerellidae: New World Sparrows and Towhees,savspa,13,9,5,28,4,6.855654600401044,-2.855654600401044,10.855654600401044,1,0.4642857142857143,0.14285714285714285,0.45,FALSE,TRUE
Savannah Sparrow,Ordinary Time (early),Passerellidae: New World Sparrows and Towhees,savspa,15,6,5,28,4,6.855654600401044,-2.855654600401044,10.855654600401044,1,0.5357142857142857,0.14285714285714285,0.55,TRUE,TRUE
Savannah Sparrow,Ordinary Time (late),Passerellidae: New World Sparrows and Towhees,savspa,0,0,0,28,4,6.855654600401044,-2.855654600401044,10.855654600401044,0,0,0.14285714285714285,0,FALSE,FALSE
Solitary Sandpiper,Advent,Scolopacidae: Sandpipers,solsan,0,0,0,41,5.857142857142857,9.702724212449674,-3.845581355306817,15.559867069592531,0,0,0.14285714285714285,0,FALSE,FALSE
Solitary Sandpiper,Christmas,Scolopacidae: Sandpipers,solsan,0,0,0,41,5.857142857142857,9.702724212449674,-3.845581355306817,15.559867069592531,0,0,0.14285714285714285,0,FALSE,FALSE
Solitary Sandpiper,Epiphany,Scolopacidae: Sandpipers,solsan,0,0,0,41,5.857142857142857,9.702724212449674,-3.845581355306817,15.559867069592531,0,0,0.14285714285714285,0,FALSE,FALSE
Solitary Sandpiper,Lent,Scolopacidae: Sandpipers,solsan,0,0,0,41,5.857142857142857,9.702724212449674,-3.845581355306817,15.559867069592531,0,0,0.14285714285714285,0,FALSE,FALSE
Solitary Sandpiper,Easter,Scolopacidae: Sandpipers,solsan,15,6,5,41,5.857142857142857,9.702724212449674,-3.845581355306817,15.559867069592531,0,0.36585365853658536,0.14285714285714285,0.35000000000000003,FALSE,FALSE
Solitary Sandpiper,Ordinary Time (early),Scolopacidae: Sandpipers,solsan,24,13,4,41,5.857142857142857,9.702724212449674,-3.845581355306817,15.559867069592531,1,0.5853658536585366,0.14285714285714285,0.6000000000000001,TRUE,TRUE
Solitary Sandpiper,Ordinary Time (late),Scolopacidae: Sandpipers,solsan,2,2,1,41,5.857142857142857,9.702724212449674,-3.845581355306817,15.559867069592531,0,0.04878048780487805,0.14285714285714285,0.05,FALSE,FALSE
Song Sparrow,Advent,Passerellidae: New World Sparrows and Towhees,sonspa,0,0,0,38,5.428571428571429,8.443086774735546,-3.014515346164117,13.871658203306975,0,0,0.14285714285714285,0,FALSE,FALSE
Song Sparrow,Christmas,Passerellidae: New World Sparrows and Towhees,sonspa,0,0,0,38,5.428571428571429,8.443086774735546,-3.014515346164117,13.871658203306975,0,0,0.14285714285714285,0,FALSE,FALSE
Song Sparrow,Epiphany,Passerellidae: New World Sparrows and Towhees,sonspa,0,0,0,38,5.428571428571429,8.443086774735546,-3.014515346164117,13.871658203306975,0,0,0.14285714285714285,0,FALSE,FALSE
Song Sparrow,Lent,Passerellidae: New World Sparrows and Towhees,sonspa,3,2,2,38,5.428571428571429,8.443086774735546,-3.014515346164117,13.871658203306975,0,0.07894736842105263,0.14285714285714285,0.1,FALSE,FALSE
Song Sparrow,Easter,Passerellidae: New World Sparrows and Towhees,sonspa,15,8,5,38,5.428571428571429,8.443086774735546,-3.014515346164117,13.871658203306975,1,0.39473684210526316,0.14285714285714285,0.4,FALSE,TRUE
Song Sparrow,Ordinary Time (early),Passerellidae: New World Sparrows and Towhees,sonspa,20,12,6,38,5.428571428571429,8.443086774735546,-3.014515346164117,13.871658203306975,1,0.5263157894736842,0.14285714285714285,0.55,TRUE,TRUE
Song Sparrow,Ordinary Time (late),Passerellidae: New World Sparrows and Towhees,sonspa,0,0,0,38,5.428571428571429,8.443086774735546,-3.014515346164117,13.871658203306975,0,0,0.14285714285714285,0,FALSE,FALSE
Tree Swallow,Advent,Hirundinidae: Martins and Swallows,treswa,0,0,0,1853,264.7142857142857,443.90904259232894,-179.19475687804322,708.6233283066147,0,0,0.14285714285714285,0,FALSE,FALSE
Tree Swallow,Christmas,Hirundinidae: Martins and Swallows,treswa,0,0,0,1853,264.7142857142857,443.90904259232894,-179.19475687804322,708.6233283066147,0,0,0.14285714285714285,0,FALSE,FALSE
Tree Swallow,Epiphany,Hirundinidae: Martins and Swallows,treswa,0,0,0,1853,264.7142857142857,443.90904259232894,-179.19475687804322,708.6233283066147,0,0,0.14285714285714285,0,FALSE,FALSE
Tree Swallow,Lent,Hirundinidae: Martins and Swallows,treswa,7,2,2,1853,264.7142857142857,443.90904259232894,-179.19475687804322,708.6233283066147,0,0.0037776578521316784,0.14285714285714285,0,FALSE,FALSE
Tree Swallow,Easter,Hirundinidae: Martins and Swallows,treswa,18,3,3,1853,264.7142857142857,443.90904259232894,-179.19475687804322,708.6233283066147,0,0.009713977334052886,0.14285714285714285,0,FALSE,FALSE
Tree Swallow,Ordinary Time (early),Hirundinidae: Martins and Swallows,treswa,885,15,7,1853,264.7142857142857,443.90904259232894,-179.19475687804322,708.6233283066147,1,0.47760388559093364,0.14285714285714285,0.5,TRUE,TRUE
Tree Swallow,Ordinary Time (late),Hirundinidae: Martins and Swallows,treswa,943,7,5,1853,264.7142857142857,443.90904259232894,-179.19475687804322,708.6233283066147,1,0.5089044792228818,0.14285714285714285,0.5,TRUE,TRUE
Turkey Vulture,Advent,Cathartidae: New World Vultures,turvul,0,0,0,145,20.714285714285715,17.960273621841864,2.754012092443851,38.67455933612758,0,0,0.14285714285714285,0,FALSE,FALSE
Turkey Vulture,Christmas,Cathartidae: New World Vultures,turvul,3,2,2,145,20.714285714285715,17.960273621841864,2.754012092443851,38.67455933612758,0,0.020689655172413793,0.14285714285714285,0,FALSE,FALSE
Turkey Vulture,Epiphany,Cathartidae: New World Vultures,turvul,27,5,5,145,20.714285714285715,17.960273621841864,2.754012092443851,38.67455933612758,0,0.18620689655172415,0.14285714285714285,0.2,FALSE,FALSE
Turkey Vulture,Lent,Cathartidae: New World Vultures,turvul,15,6,4,145,20.714285714285715,17.960273621841864,2.754012092443851,38.67455933612758,0,0.10344827586206896,0.14285714285714285,0.1,FALSE,FALSE
Turkey Vulture,Easter,Cathartidae: New World Vultures,turvul,24,5,4,145,20.714285714285715,17.960273621841864,2.754012092443851,38.67455933612758,0,0.16551724137931034,0.14285714285714285,0.15000000000000002,FALSE,FALSE
Turkey Vulture,Ordinary Time (early),Cathartidae: New World Vultures,turvul,54,14,6,145,20.714285714285715,17.960273621841864,2.754012092443851,38.67455933612758,1,0.3724137931034483,0.14285714285714285,0.35000000000000003,TRUE,TRUE
Turkey Vulture,Ordinary Time (late),Cathartidae: New World Vultures,turvul,22,5,3,145,20.714285714285715,17.960273621841864,2.754012092443851,38.67455933612758,0,0.15172413793103448,0.14285714285714285,0.15000000000000002,FALSE,FALSE
White-crowned Sparrow,Advent,Passerellidae: New World Sparrows and Towhees,whcspa,0,0,0,34,4.857142857142857,8.15329322888552,-3.2961503717426632,13.010436086028378,0,0,0.14285714285714285,0,FALSE,FALSE
White-crowned Sparrow,Christmas,Passerellidae: New World Sparrows and Towhees,whcspa,0,0,0,34,4.857142857142857,8.15329322888552,-3.2961503717426632,13.010436086028378,0,0,0.14285714285714285,0,FALSE,FALSE
White-crowned Sparrow,Epiphany,Passerellidae: New World Sparrows and Towhees,whcspa,22,2,1,34,4.857142857142857,8.15329322888552,-3.2961503717426632,13.010436086028378,1,0.6470588235294118,0.14285714285714285,0.65,TRUE,TRUE
White-crowned Sparrow,Lent,Passerellidae: New World Sparrows and Towhees,whcspa,8,2,2,34,4.857142857142857,8.15329322888552,-3.2961503717426632,13.010436086028378,0,0.23529411764705882,0.14285714285714285,0.25,FALSE,FALSE
White-crowned Sparrow,Easter,Passerellidae: New World Sparrows and Towhees,whcspa,4,3,3,34,4.857142857142857,8.15329322888552,-3.2961503717426632,13.010436086028378,0,0.11764705882352941,0.14285714285714285,0.1,FALSE,FALSE
White-crowned Sparrow,Ordinary Time (early),Passerellidae: New World Sparrows and Towhees,whcspa,0,0,0,34,4.857142857142857,8.15329322888552,-3.2961503717426632,13.010436086028378,0,0,0.14285714285714285,0,FALSE,FALSE
White-crowned Sparrow,Ordinary Time (late),Passerellidae: New World Sparrows and Towhees,whcspa,0,0,0,34,4.857142857142857,8.15329322888552,-3.2961503717426632,13.010436086028378,0,0,0.14285714285714285,0,FALSE,FALSE
White-throated Sparrow,Advent,Passerellidae: New World Sparrows and Towhees,whtspa,0,0,0,23,3.2857142857142856,6.183695920571712,-2.8979816348574268,9.469410206285998,0,0,0.14285714285714288,0,FALSE,FALSE
White-throated Sparrow,Christmas,Passerellidae: New World Sparrows and Towhees,whtspa,0,0,0,23,3.2857142857142856,6.183695920571712,-2.8979816348574268,9.469410206285998,0,0,0.14285714285714288,0,FALSE,FALSE
White-throated Sparrow,Epiphany,Passerellidae: New World Sparrows and Towhees,whtspa,0,0,0,23,3.2857142857142856,6.183695920571712,-2.8979816348574268,9.469410206285998,0,0,0.14285714285714288,0,FALSE,FALSE
White-throated Sparrow,Lent,Passerellidae: New World Sparrows and Towhees,whtspa,16,4,2,23,3.2857142857142856,6.183695920571712,-2.8979816348574268,9.469410206285998,1,0.6956521739130435,0.14285714285714288,0.7000000000000001,TRUE,TRUE
White-throated Sparrow,Easter,Passerellidae: New World Sparrows and Towhees,whtspa,7,2,1,23,3.2857142857142856,6.183695920571712,-2.8979816348574268,9.469410206285998,0,0.30434782608695654,0.14285714285714288,0.30000000000000004,FALSE,FALSE
White-throated Sparrow,Ordinary Time (early),Passerellidae: New World Sparrows and Towhees,whtspa,0,0,0,23,3.2857142857142856,6.183695920571712,-2.8979816348574268,9.469410206285998,0,0,0.14285714285714288,0,FALSE,FALSE
White-throated Sparrow,Ordinary Time (late),Passerellidae: New World Sparrows and Towhees,whtspa,0,0,0,23,3.2857142857142856,6.183695920571712,-2.8979816348574268,9.469410206285998,0,0,0.14285714285714288,0,FALSE,FALSE
Wilson's Snipe,Advent,Scolopacidae: Sandpipers,wilsni1,0,0,0,45,6.428571428571429,8.638231741453087,-2.209660312881658,15.066803170024516,0,0,0.14285714285714285,0,FALSE,FALSE
Wilson's Snipe,Christmas,Scolopacidae: Sandpipers,wilsni1,0,0,0,45,6.428571428571429,8.638231741453087,-2.209660312881658,15.066803170024516,0,0,0.14285714285714285,0,FALSE,FALSE
Wilson's Snipe,Epiphany,Scolopacidae: Sandpipers,wilsni1,4,1,1,45,6.428571428571429,8.638231741453087,-2.209660312881658,15.066803170024516,0,0.08888888888888889,0.14285714285714285,0.1,FALSE,FALSE
Wilson's Snipe,Lent,Scolopacidae: Sandpipers,wilsni1,24,6,3,45,6.428571428571429,8.638231741453087,-2.209660312881658,15.066803170024516,1,0.5333333333333333,0.14285714285714285,0.55,TRUE,TRUE
Wilson's Snipe,Easter,Scolopacidae: Sandpipers,wilsni1,9,2,2,45,6.428571428571429,8.638231741453087,-2.209660312881658,15.066803170024516,0,0.2,0.14285714285714285,0.2,FALSE,FALSE
Wilson's Snipe,Ordinary Time (early),Scolopacidae: Sandpipers,wilsni1,0,0,0,45,6.428571428571429,8.638231741453087,-2.209660312881658,15.066803170024516,0,0,0.14285714285714285,0,FALSE,FALSE
Wilson's Snipe,Ordinary Time (late),Scolopacidae: Sandpipers,wilsni1,8,4,3,45,6.428571428571429,8.638231741453087,-2.209660312881658,15.066803170024516,0,0.17777777777777778,0.14285714285714285,0.2,FALSE,FALSE
